# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Oct  6 12:24:09 2024
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_masseerr1:   Planet Mass [Earth Mass] Upper Unc.
# COLUMN pl_masseerr2:   Planet Mass [Earth Mass] Lower Unc.
# COLUMN pl_masselim:    Planet Mass [Earth Mass] Limit Flag
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_denserr1:    Planet Density Upper Unc. [g/cm**3]
# COLUMN pl_denserr2:    Planet Density Lower Unc. [g/cm**3]
# COLUMN pl_denslim:     Planet Density Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_orbinclerr1: Inclination Upper Unc. [deg]
# COLUMN pl_orbinclerr2: Inclination Lower Unc. [deg]
# COLUMN pl_orbincllim:  Inclination Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
#
pl_name,hostname,discoverymethod,disc_year,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,st_teff,st_tefferr1,st_tefferr2,st_tefflim
WASP-11 b,WASP-11,Transit,2008,3.72247896,0.00000031,-0.00000031,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASP-11 b,WASP-11,Transit,2008,3.72247900,0.00000030,-0.00000030,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4800.00,100.00,,0
WASP-11 b,WASP-11,Transit,2008,3.72246259,0.00006930,-0.00006930,0,,,,,11.469,0.972,-0.972,0,,,,,,,,,,,,,941,,,0,,,,,4926.00,136.74,-136.74,0
WASP-11 b,WASP-11,Transit,2008,3.72247919,0.00000018,-0.00000018,0,,,,,,,,,,,,,,,,,,,,,,,,,89.100,0.500,-0.500,0,4800.00,100.00,,0
WASP-11 b,WASP-11,Transit,2008,3.72247930,0.00000070,-0.00000070,0,0.043760,0.000670,-0.000710,0,11.097,0.247,-0.247,0,169.08556,6.67443,-6.35660,0,0.67900,0.05400,-0.04900,0,0.030000,,,1,,,,,89.030,0.340,-0.340,0,4900.00,65.00,-65.00,0
WASP-11 b,WASP-11,Transit,2008,3.72247975,0.00000013,-0.00000013,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4980.00,60.00,-60.00,0
WASP-11 b,WASP-11,Transit,2008,3.72247967,0.00000045,-0.00000045,0,0.043750,0.000740,-0.000740,0,11.097,0.258,-0.258,0,156.37236,7.62792,-7.62792,0,0.63200,0.03500,-0.03500,0,,,,,992,14,-14,0,89.030,0.340,-0.340,0,4900.00,65.00,-65.00,0
WASP-11 b,WASP-11,Transit,2008,3.72247470,0.00000650,-0.00000650,0,0.043500,0.000600,-0.000600,0,11.265,0.359,-0.303,0,154.77700,5.72100,-5.72100,0,0.59400,0.05200,-0.05200,0,0.000000,,,0,,,,,88.600,0.500,-0.400,0,4980.00,60.00,,0
WASP-11 b,WASP-11,Transit,2008,3.72247000,0.00000700,-0.00000700,0,,,,,12.442,1.121,-1.121,0,251.08570,54.03110,-54.03110,0,,,,,0.000000,,,0,,,,,89.800,0.500,-0.500,0,4800.00,100.00,-100.00,0
WASP-11 b,WASP-11,Transit,2008,3.72246500,0.00000600,-0.00000800,0,0.043000,0.002000,-0.002000,0,10.200,0.673,-0.336,0,168.44990,22.24810,-22.24810,0,0.92000,0.09000,-0.15000,0,0.000000,,,0,960,70,-70,0,89.800,0.200,-0.800,0,4800.00,100.00,,0
WASP-11 b,WASP-11,Transit,2008,,,,,,,,,,,,,161.77547,7.31009,-7.31009,0,,,,,0.028000,0.029000,-0.020000,0,,,,,,,,,,,,
WASP-110 b,WASP-110,Transit,2021,3.77840121,0.00000082,-0.00000082,0,,,,,13.877,0.628,-0.628,0,162.09249,20.34102,-20.34102,0,,,,,0.000000,,,0,,,,,88.160,0.370,-0.320,0,5400.00,140.00,-140.00,0
WASP-110 b,WASP-110,Transit,2021,3.77840085,0.00000059,-0.00000059,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASP-110 b,WASP-110,Transit,2021,3.77834012,0.00013954,-0.00013954,0,,,,,13.831,0.753,-0.753,0,,,,,,,,,,,,,1033,,,0,,,,,5443.00,125.72,-125.72,0
WASP-113 b,WASP-113,Transit,2016,4.54215940,0.00000480,-0.00000480,0,,,,,17.382,0.944,-0.944,0,,,,,,,,,,,,,1491,,,0,,,,,5939.30,133.10,-133.10,0
WASP-113 b,WASP-113,Transit,2016,4.54216695,0.00000083,-0.00000083,0,,,,,,,,,,,,,,,,,,,,,,,,,86.500,1.200,-0.600,0,5890.00,140.00,-140.00,0
WASP-113 b,WASP-113,Transit,2016,4.54216870,0.00000390,-0.00000410,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5890.00,140.00,-140.00,0
WASP-113 b,WASP-113,Transit,2016,4.54216690,0.00000160,-0.00000160,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASP-113 b,WASP-113,Transit,2016,4.54217000,0.00000300,-0.00000300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5890.00,140.00,-140.00,0
WASP-113 b,WASP-113,Transit,2016,4.54216875,0.00000420,-0.00000420,0,0.058850,0.000100,-0.000100,0,15.793,1.076,-1.569,0,150.96925,17.16282,-16.52716,0,0.22800,0.07300,-0.04500,0,0.000000,,,0,1496,60,-60,0,86.460,1.200,-0.640,0,5890.00,140.00,-140.00,0
WASP-114 b,WASP-114,Transit,2016,1.54877520,0.00000030,-0.00000030,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5940.00,140.00,-140.00,0
WASP-114 b,WASP-114,Transit,2016,1.54877747,0.00000084,-0.00000084,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASP-114 b,WASP-114,Transit,2016,1.54877501,0.00000034,-0.00000034,0,,,,,,,,,,,,,,,,,0.012000,0.022000,-0.009000,0,,,,,84.000,0.900,-0.900,0,5940.00,140.00,-140.00,0
WASP-114 b,WASP-114,Transit,2016,1.54877430,0.00000120,-0.00000091,0,0.028510,0.000390,-0.000390,0,15.009,0.717,-0.717,0,562.24127,20.34112,-20.34112,0,0.97000,0.13000,-0.13000,0,0.012000,0.022000,-0.009000,0,2043,58,-58,0,83.960,0.900,-0.900,0,5940.00,140.00,-140.00,0
WASP-114 b,WASP-114,Transit,2016,1.54872452,0.00009119,-0.00009119,0,,,,,14.506,0.990,-0.990,0,,,,,,,,,,,,,1884,,,0,,,,,5887.35,140.06,-140.06,0
WASP-117 b,WASP-117,Transit,2014,10.02059978,0.00000465,-0.00000465,0,,,,,11.768,0.542,-0.542,0,,,,,,,,,,,,,973,,,0,,,,,6038.00,,,0
WASP-117 b,WASP-117,Transit,2014,10.02059330,0.00000290,-0.00000290,0,,,,,,,,,,,,,,,,,0.302000,0.023000,-0.023000,0,,,,,89.100,0.300,-0.300,0,6038.00,88.00,-88.00,0
WASP-117 b,WASP-117,Transit,2014,10.02165000,0.00055000,-0.00055000,0,0.094640,0.000820,-0.000820,0,11.444,0.852,-0.729,0,87.75286,3.14652,-3.05117,0,0.34100,0.07800,-0.06100,0,0.300000,0.026000,-0.026000,0,,,,,89.140,0.300,-0.300,0,6040.00,90.00,-90.00,0
WASP-117 b,WASP-117,Transit,2014,10.02165000,0.00055000,-0.00055000,0,,,,,11.882,0.785,-0.785,0,95.34900,15.89150,-15.89150,0,,,,,0.300000,0.020000,-0.020000,0,,,,,89.140,0.300,-0.300,0,6040.00,90.00,-90.00,0
WASP-117 b,WASP-117,Transit,2014,10.02165000,0.00055000,-0.00055000,0,0.094590,0.000840,-0.000790,0,11.444,0.852,-0.729,0,87.55850,2.86030,-2.86030,0,0.34450,0.07180,-0.06380,0,0.302000,0.023000,-0.023000,0,1001,29,-32,0,89.140,0.300,-0.300,0,6038.00,88.00,-88.00,0
WASP-117 b,WASP-117,Transit,2014,10.02059270,0.00000450,-0.00000470,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6040.00,90.00,-90.00,0
WASP-117 b,WASP-117,Transit,2014,10.02059290,0.00000320,-0.00000320,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASP-117 b,WASP-117,Transit,2014,10.02060700,0.00001100,-0.00001100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5984.90,159.02,-77.66,0
WASP-118 b,WASP-118,Transit,2016,4.04604070,0.00000260,-0.00000260,0,0.054500,0.000490,-0.000490,0,15.625,0.146,-0.146,0,165.27160,57.20940,-57.20940,0,0.25600,0.08800,-0.08800,0,0.000000,,,0,1753,34,-34,0,88.240,0.140,-0.140,0,,,,
WASP-118 b,WASP-118,Transit,2016,4.04605063,0.00000094,-0.00000094,0,,,,,,,,,,,,,,,,,,,,,,,,,88.240,0.140,-0.140,0,6410.00,125.00,-125.00,0
WASP-118 b,WASP-118,Transit,2016,4.04604350,0.00000440,-0.00000440,0,0.054530,0.000480,-0.000480,0,16.141,0.404,-0.404,0,163.36462,6.35660,-6.35660,0,0.23300,0.02400,-0.02400,0,0.000000,,,0,1729,36,-36,0,88.700,0.900,-0.900,0,6410.00,125.00,-125.00,0
WASP-118 b,WASP-118,Transit,2016,4.04604960,0.00000100,-0.00000100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASP-118 b,WASP-118,Transit,2016,4.04600500,0.00001900,-0.00001800,0,,,,,12.000,1.200,-0.900,0,,,,,,,,,,,,,,,,,,,,,,,,
WASP-118 b,WASP-118,Transit,2016,4.04606540,0.00000430,-0.00000430,0,0.053560,0.000990,-0.000990,0,14.940,0.268,-0.268,0,,,,,,,,,,,,,,,,,89.860,0.180,-0.180,0,,,,
WASP-118 b,WASP-118,Transit,2016,4.04606440,0.00001320,-0.00001320,0,,,,,18.285,1.604,-1.604,0,,,,,,,,,,,,,2509,,,0,,,,,6404.00,123.10,-123.10,0
WASP-119 b,WASP-119,Transit,2016,2.49979960,0.00000044,-0.00000044,0,,,,,13.852,0.705,-0.705,0,,,,,,,,,,,,,1400,,,0,,,,,5650.00,,,0
WASP-119 b,WASP-119,Transit,2016,2.49980447,0.00000043,-0.00000043,0,,,,,,,,,,,,,,,,,,,,,,,,,85.000,2.000,-2.000,0,5650.00,100.00,-100.00,0
WASP-119 b,WASP-119,Transit,2016,2.49980480,0.00000230,-0.00000230,0,,,,,,,,,,,,,,,,,,,,,,,,,88.600,0.900,-0.900,0,5650.00,96.22,-162.63,0
WASP-119 b,WASP-119,Transit,2016,2.49979000,0.00001000,-0.00001000,0,0.036300,0.000700,-0.000700,0,15.693,2.242,-2.242,0,390.93090,25.42640,-25.42640,0,0.70000,0.30000,-0.30000,0,0.058000,,,1,1600,80,-80,0,85.000,2.000,-2.000,0,5650.00,100.00,-100.00,0
WASP-119 b,WASP-119,Transit,2016,2.49980394,0.00000038,-0.00000038,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASP-119 b,WASP-119,Transit,2016,2.49980450,0.00000170,-0.00000170,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5650.00,100.00,-100.00,0
WASP-119 b,WASP-119,Transit,2016,2.49980390,0.00000030,-0.00000040,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5650.00,100.00,-100.00,0
WASP-12 b,WASP-12,Transit,2008,1.09142000,0.00000014,-0.00000014,0,0.023200,0.000640,-0.000640,0,21.712,0.628,-0.628,0,465.62095,25.10857,-25.10857,0,0.26700,0.02880,-0.02880,0,,,,,2593,57,-57,0,83.520,0.030,-0.030,0,6360.00,140.00,-140.00,0
WASP-12 b,WASP-12,Transit,2008,1.09142030,0.00000014,-0.00000014,0,0.023400,0.000560,-0.000500,0,21.297,0.639,-0.616,0,467.21010,24.15508,-21.93027,0,0.26600,0.01500,-0.01400,0,0.000000,,,0,2580,58,-62,0,83.370,0.720,-0.640,0,6360.00,130.00,-140.00,0
WASP-12 b,WASP-12,Transit,2008,1.09142090,0.00000020,-0.00000020,0,0.023120,0.000940,-0.001000,0,20.456,1.020,-1.020,0,441.78370,38.13960,-38.13960,0,0.28300,0.05400,-0.04400,0,0.020000,,,1,,,,,83.300,1.100,-1.100,0,6250.00,100.00,-100.00,0
WASP-12 b,WASP-12,Transit,2008,1.09142245,0.00000033,-0.00000033,0,,,,,20.400,2.354,-2.354,0,416.35730,104.88390,-104.88390,0,,,,,0.050000,0.010000,-0.010000,0,,,,,82.500,0.750,-0.750,0,6300.00,150.00,-150.00,0
WASP-12 b,WASP-12,Transit,2008,1.09141964,0.00000004,-0.00000004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6300.00,200.00,,0
WASP-12 b,WASP-12,Transit,2008,1.09141670,0.00000050,-0.00000050,0,,,,,23.998,1.116,-1.116,0,,,,,,,,,,,,,2409,,,0,,,,,6154.00,105.68,-105.68,0
WASP-12 b,WASP-12,Transit,2008,,,,,,,,,,,,,,,,,,,,,,,,,2530,,,0,,,,,6154.00,105.98,-105.39,0
WASP-12 b,WASP-12,Transit,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASP-12 b,WASP-12,Transit,2008,1.09141911,0.00000006,-0.00000006,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASP-12 b,WASP-12,Transit,2008,1.09142162,0.00000021,-0.00000021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6154.00,105.98,-105.39,0
WASP-12 b,WASP-12,Transit,2008,1.09142300,0.00000300,-0.00000300,0,0.022900,0.004000,-0.004000,0,20.100,1.000,-1.000,0,448.00000,32.00000,-312.00000,0,0.24000,0.03000,-0.02000,0,0.049000,0.015000,-0.015000,0,,,,,83.100,1.400,-1.100,0,6300.00,200.00,,0
WASP-12 b,WASP-12,Transit,2008,,,,,,,,,,,,,441.78370,41.31790,-41.31790,0,,,,,0.037000,0.014000,-0.015000,0,,,,,,,,,,,,
WASP-12 b,WASP-12,Transit,2008,1.09000000,,,0,,,,,19.392,,,0,444.96200,,,0,,,,,,,,,2510,,,0,,,,,6154.00,105.98,-105.39,0
WASP-12 b,WASP-12,Transit,2008,1.09141918,0.00000004,-0.00000004,0,,,,,,,,,,,,,,,,,,,,,,,,,83.400,0.700,-0.600,0,6300.00,200.00,,0
WASP-12 b,WASP-12,Transit,2008,1.09142220,0.00000110,-0.00000110,0,0.023090,0.001010,-0.001010,0,20.456,1.054,-1.054,0,454.49690,44.49620,-44.49620,0,0.29300,0.02600,-0.02600,0,,,,,2523,45,-45,0,83.300,1.100,-1.100,0,6250.00,100.00,-100.00,0
WASP-12 b,WASP-12,Transit,2008,1.09142119,0.00000021,-0.00000021,0,0.023500,0.001100,-0.001100,0,20.849,1.009,-1.009,0,638.83830,44.49620,-44.49620,0,0.43400,0.06500,-0.06500,0,0.044700,0.004300,-0.004300,0,2483,79,-79,0,82.960,0.500,-0.440,0,6300.00,,,0
WASP-12 b,WASP-12,Transit,2008,1.09141990,0.00000020,-0.00000020,0,,,,,20.389,1.592,-1.592,0,448.14030,31.78300,-31.78300,0,0.31100,0.05100,-0.05100,0,0.000000,,,0,2601,18,-18,0,81.920,1.510,-1.510,0,6300.00,200.00,-100.00,0
WASP-120 b,WASP-120,Transit,2016,3.61127060,0.00000430,-0.00000430,0,0.051400,0.000700,-0.000700,0,16.511,1.076,-1.076,0,1541.47550,66.74430,-66.74430,0,2.00000,0.44000,-0.34000,0,0.057000,0.022000,-0.018000,0,1880,70,-70,0,82.540,0.780,-0.780,0,6450.00,120.00,-120.00,0
WASP-120 b,WASP-120,Transit,2016,3.61126206,0.00000220,-0.00000220,0,,,,,13.614,0.597,-0.597,0,,,,,,,,,,,,,1666,,,0,,,,,6450.00,,,0
WASP-120 b,WASP-120,Transit,2016,3.61126646,0.00000087,-0.00000087,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASP-120 b,WASP-120,Transit,2016,3.61126721,0.00000078,-0.00000078,0,,,,,,,,,,,,,,,,,0.057000,0.022000,-0.018000,0,,,,,82.500,0.800,-0.800,0,6450.00,120.00,-120.00,0
WASP-120 b,WASP-120,Transit,2016,3.61126860,0.00000170,-0.00000180,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6450.00,120.00,-120.00,0
WASP-121 b,WASP-121,Transit,2016,1.27492476,0.00000005,-0.00000005,0,,,,,,,,,,,,,,,,,,,,,,,,,87.600,0.600,-0.600,0,6459.00,140.00,-140.00,0
WASP-121 b,WASP-121,Transit,2016,1.27492477,0.00000012,-0.00000012,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6459.00,140.00,-140.00,0
WASP-121 b,WASP-121,Transit,2016,1.27492550,,,0,,,,,18.988,,,0,,,,,,,,,0.000000,,,0,,,,,88.910,,,0,,,,
WASP-121 b,WASP-121,Transit,2016,1.27492550,0.00000020,-0.00000025,0,0.025440,0.000490,-0.000500,0,20.905,0.493,-0.493,0,375.99289,20.34112,-19.70546,0,0.24300,0.02100,-0.02100,0,0.000000,,,0,2358,52,-52,0,87.600,0.600,-0.600,0,6459.00,140.00,-140.00,0
WASP-121 b,WASP-121,Transit,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.557,,,0,6776.00,138.39,-128.73,0
WASP-121 b,WASP-121,Transit,2016,1.27492500,0.00000010,-0.00000010,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6459.00,140.00,-140.00,0
WASP-121 b,WASP-121,Transit,2016,1.27492504,0.00000015,-0.00000014,0,0.025960,0.000430,-0.000630,0,19.649,0.404,-0.404,0,367.72747,22.24799,-22.24799,0,0.26600,0.02400,-0.02200,0,0.000000,,,0,,,,,88.490,0.160,-0.160,0,,,,
WASP-121 b,WASP-121,Transit,2016,1.27492483,0.00000011,-0.00000011,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASP-121 b,WASP-121,Transit,2016,1.27492460,0.00000030,-0.00000030,0,,,,,22.033,0.877,-0.877,0,,,,,,,,,,,,,2473,,,0,,,,,6459.00,,,0
WASP-121 b,WASP-121,Transit,2016,1.27492550,,,0,0.025000,,,0,20.176,,,0,,,,,,,,,,,,,2720,8,-8,0,89.100,,,0,,,,
WASP-123 b,WASP-123,Transit,2016,2.97764375,0.00000058,-0.00000058,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASP-123 b,WASP-123,Transit,2016,2.97764460,0.00000080,-0.00000080,0,,,,,14.434,0.766,-0.766,0,,,,,,,,,,,,,1461,,,0,,,,,5703.00,188.00,-188.00,0
WASP-123 b,WASP-123,Transit,2016,2.97764359,0.00000052,-0.00000052,0,,,,,,,,,,,,,,,,,,,,,,,,,85.700,0.600,-0.600,0,5740.00,130.00,-130.00,0
WASP-123 b,WASP-123,Transit,2016,2.97764120,0.00000230,-0.00000230,0,0.042630,0.000740,-0.000740,0,14.773,0.729,-0.729,0,285.72917,11.44188,-11.44188,0,0.52100,0.07400,-0.07400,0,0.000000,,,0,1520,50,-50,0,85.740,0.550,-0.550,0,5740.00,130.00,-130.00,0
WASP-124 b,WASP-124,Transit,2016,3.37265000,0.00000100,-0.00000100,0,0.044900,0.000700,-0.000700,0,13.899,0.336,-0.336,0,190.69800,22.24810,-22.24810,0,0.43000,0.05000,-0.05000,0,0.017000,,,1,1400,30,-30,0,86.300,0.200,-0.200,0,6050.00,100.00,-100.00,0
WASP-124 b,WASP-124,Transit,2016,3.37265100,0.00000130,-0.00000130,0,,,,,,,,,,,,,,,,,,,,,,,,,86.011,0.048,-0.048,0,,,,
WASP-124 b,WASP-124,Transit,2016,3.37264920,0.00000080,-0.00000080,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6050.00,100.00,-100.00,0
WASP-124 b,WASP-124,Transit,2016,3.37264940,0.00000110,-0.00000110,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASP-124 b,WASP-124,Transit,2016,3.37264959,0.00000027,-0.00000027,0,,,,,,,,,,,,,,,,,,,,,,,,,86.300,0.200,-0.200,0,6050.00,100.00,-100.00,0
WASP-124 b,WASP-124,Transit,2016,3.37265000,0.00000090,-0.00000100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6050.00,100.00,-100.00,0
WASP-124 b,WASP-124,Transit,2016,3.37287700,0.00014700,-0.00014700,0,,,,,14.202,0.155,-0.155,0,,,,,,,,,,,,,1270,,,0,,,,,6050.00,,,0
WASP-126 b,WASP-126,Transit,2016,3.28883000,0.00003710,-0.00003710,0,,,,,,,,,90.30000,,,0,,,,,,,,,,,,,89.510,0.435,-0.435,0,5800.00,,,0
WASP-126 b,WASP-126,Transit,2016,3.28878850,0.00000180,-0.00000180,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5800.00,100.00,-100.00,0
WASP-126 b,WASP-126,Transit,2016,3.28878703,0.00000044,-0.00000044,0,,,,,,,,,,,,,,,,,,,,,,,,,87.900,1.500,-1.500,0,5800.00,100.00,-100.00,0
WASP-126 b,WASP-126,Transit,2016,3.28878840,0.00000130,-0.00000130,0,,,,,,,,,,,,,,,,,,,,,,,,,88.700,0.900,-0.900,0,5675.54,123.43,-109.76,0
WASP-126 b,WASP-126,Transit,2016,3.28878700,0.00000044,-0.00000044,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASP-126 b,WASP-126,Transit,2016,3.28878983,0.00000034,-0.00000034,0,,,,,10.514,0.519,-0.519,0,,,,,,,,,,,,,1339,,,0,,,,,5800.00,,,0
WASP-126 b,WASP-126,Transit,2016,3.28880000,0.00001000,-0.00001000,0,0.044900,0.000800,-0.000800,0,10.761,1.121,-0.560,0,88.99240,12.71320,-12.71320,0,0.41000,0.11000,-0.11000,0,0.180000,,,1,1480,60,-60,0,87.900,1.500,-1.500,0,5800.00,100.00,-100.00,0
WASP-126 c,WASP-126,Transit Timing Variations,2019,7.63000000,0.17000000,-0.17000000,0,,,,,,,,,64.20000,24.60000,-24.60000,0,,,,,0.050000,,,1,,,,,85.500,,,1,5800.00,,,0
WASP-127 b,WASP-127,Transit,2016,4.17806476,0.00000060,-0.00000060,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASP-127 b,WASP-127,Transit,2016,4.17806513,0.00000057,-0.00000057,0,,,,,,,,,,,,,,,,,,,,,,,,,88.200,1.100,-0.900,0,5620.00,85.00,-85.00,0
WASP-127 b,WASP-127,Transit,2016,4.17806200,,,0,,,,,,,,,,,,,,,,,0.000000,,,0,,,,,88.200,1.100,-0.900,0,5828.01,107.74,-104.53,0
WASP-127 b,WASP-127,Transit,2016,4.17799290,0.00000240,-0.00000240,0,,,,,15.307,0.746,-0.746,0,,,,,,,,,,,,,1413,,,0,,,,,5620.00,,,0
WASP-127 b,WASP-127,Transit,2016,4.17806200,0.00000200,-0.00000200,0,0.052000,0.000500,-0.000500,0,15.356,0.448,-0.448,0,57.20940,6.35660,-6.35660,0,0.09000,0.01300,-0.01300,0,,,,,1400,24,-24,0,88.700,0.800,-0.600,0,5620.00,85.00,-85.00,0
WASP-127 b,WASP-127,Transit,2016,4.17806203,0.00000088,-0.00000053,0,0.048400,0.001360,-0.000950,0,14.695,0.280,-0.325,0,52.34660,6.80156,-5.46668,0,0.09700,0.01300,-0.01200,0,0.000000,,,0,,,,,87.840,0.360,-0.330,0,,,,
WASP-127 b,WASP-127,Transit,2016,4.17806190,0.00000130,-0.00000130,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASP-129 b,WASP-129,Transit,2016,5.74813560,0.00000120,-0.00000120,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASP-129 b,WASP-129,Transit,2016,5.74813571,0.00000078,-0.00000078,0,,,,,,,,,,,,,,,,,,,,,,,,,87.700,0.200,-0.200,0,5900.00,100.00,-100.00,0
WASP-129 b,WASP-129,Transit,2016,5.74813229,0.00000171,-0.00000171,0,,,,,13.143,0.629,-0.629,0,,,,,,,,,,,,,1100,,,0,,,,,5900.00,,,0
WASP-129 b,WASP-129,Transit,2016,5.74814500,0.00000400,-0.00000400,0,0.062800,0.000700,-0.000700,0,10.424,0.336,-0.336,0,317.83000,31.78300,-31.78300,0,1.60000,0.30000,-0.30000,0,0.096000,,,1,1100,25,-25,0,87.700,0.200,-0.200,0,5900.00,100.00,-100.00,0
WASP-13 b,WASP-13,Transit,2009,4.35323390,0.00019720,-0.00019720,0,,,,,16.251,0.937,-0.937,0,,,,,,,,,,,,,1388,,,0,,,,,5914.00,145.70,-145.70,0
WASP-13 b,WASP-13,Transit,2009,4.35301100,0.00001300,-0.00001300,0,0.053620,0.000740,-0.000850,0,15.569,0.504,-0.628,0,151.59900,13.98400,-15.57300,0,0.22200,0.02300,-0.02900,0,0.000000,,,0,,,,,85.190,0.260,-0.260,0,,,,
WASP-13 b,WASP-13,Transit,2009,4.35301100,0.00001300,-0.00001300,0,0.055700,0.001800,-0.001800,0,17.127,0.942,-0.942,0,162.72896,19.06980,-19.06980,0,0.17800,0.03100,-0.03100,0,,,,,1531,37,-37,0,84.880,0.450,-0.450,0,5826.00,100.00,-100.00,0
WASP-13 b,WASP-13,Transit,2009,4.35301010,0.00000270,-0.00000280,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5950.00,70.00,-70.00,0
WASP-13 b,WASP-13,Transit,2009,4.35301101,0.00000066,-0.00000066,0,,,,,,,,,,,,,,,,,,,,,,,,,86.900,1.600,-1.200,0,5826.00,100.00,,0
WASP-13 b,WASP-13,Transit,2009,4.35301126,0.00000094,-0.00000094,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
